,age,body_type,drinks,drugs,height,sex,smokes,diet_anything,diet_halal,diet_kosher,diet_other,diet_vegan,diet_vegetarian
52697,22,1,2,0,64.0,0,1,True,False,False,False,False,False
52698,36,1,1,1,70.0,1,0,True,False,False,False,False,False
52699,36,0,1,1,65.0,0,1,True,False,False,False,False,False
52700,26,1,1,0,68.0,0,0,True,False,False,False,False,False
52701,47,2,1,1,66.0,0,0,False,False,False,False,False,True
52702,66,1,1,0,68.0,0,0,True,False,False,False,False,False
52703,47,0,1,0,69.0,1,0,True,False,False,False,False,False
52704,26,1,1,0,63.0,0,1,True,False,False,False,False,False
52705,25,0,1,0,74.0,1,0,True,False,False,False,False,False
52706,42,1,1,0,68.0,0,0,True,False,False,False,False,False
52707,35,1,2,0,64.0,0,0,True,False,False,False,False,False
52708,36,0,2,0,74.0,1,0,False,False,False,False,False,True
52709,66,0,1,0,64.0,0,0,True,False,False,False,False,False
52710,22,2,1,0,61.0,0,0,False,False,False,False,False,True
52711,22,1,2,1,70.0,1,0,False,False,False,False,False,True
52712,25,2,1,1,67.0,0,1,True,False,False,False,False,False
52713,25,2,2,0,61.0,0,0,True,False,False,False,False,False
52714,24,0,1,1,67.0,0,0,True,False,False,False,False,False
52715,32,1,1,0,70.0,1,0,True,False,False,False,False,False
52716,28,2,2,0,67.0,1,1,True,False,False,False,False,False
52717,33,1,1,0,67.0,1,1,True,False,False,False,False,False
52718,41,1,2,0,69.0,1,0,True,False,False,False,False,False
52719,39,0,1,0,71.0,1,0,True,False,False,False,False,False
52720,32,0,1,0,66.0,0,0,True,False,False,False,False,False
52721,31,0,1,0,67.0,0,0,True,False,False,False,False,False
52722,23,0,1,0,72.0,1,0,True,False,False,False,False,False
52723,26,1,1,0,70.0,1,0,True,False,False,False,False,False
52724,21,0,1,0,74.0,1,1,True,False,False,False,False,False
52725,27,0,1,0,72.0,1,0,False,False,False,False,False,True
52726,31,0,1,0,64.0,0,0,True,False,False,False,False,False
52727,25,0,2,1,63.0,0,0,True,False,False,False,False,False
52728,39,1,1,0,67.0,1,1,True,False,False,False,False,False
52729,26,2,2,1,62.0,0,1,False,False,False,False,True,False
52730,27,1,2,1,70.0,1,1,True,False,False,False,False,False
52731,21,0,1,0,72.0,1,0,True,False,False,False,False,False
52732,27,1,1,0,73.0,1,0,True,False,False,False,False,False
52733,24,0,1,0,72.0,1,0,True,False,False,False,False,False
52734,22,0,1,0,63.0,1,0,True,False,False,False,False,False
52735,32,2,1,0,67.0,0,0,True,False,False,False,False,False
52736,22,1,1,1,65.0,0,0,True,False,False,False,False,False
52737,38,2,0,0,74.0,1,0,True,False,False,False,False,False
52738,30,1,2,0,70.0,1,0,True,False,False,False,False,False
52739,23,1,1,0,70.0,1,0,True,False,False,False,False,False
52740,21,2,1,1,61.0,0,0,True,False,False,False,False,False
52741,24,0,1,0,74.0,1,0,True,False,False,False,False,False
52742,29,0,1,1,70.0,1,0,True,False,False,False,False,False
52743,31,0,1,0,75.0,1,1,True,False,False,False,False,False
52744,57,1,1,0,67.0,1,0,True,False,False,False,False,False
52745,63,0,1,0,70.0,1,0,True,False,False,False,False,False
52746,31,1,2,0,68.0,0,0,True,False,False,False,False,False
52747,28,2,2,0,73.0,0,0,True,False,False,False,False,False
52748,18,2,1,0,59.0,0,0,False,False,False,False,False,True
52749,33,1,1,0,66.0,0,0,True,False,False,False,False,False
52750,36,0,1,0,66.0,0,0,True,False,False,False,False,False
52751,35,0,1,0,73.0,1,0,True,False,False,False,False,False
52752,26,0,1,0,72.0,1,1,True,False,False,False,False,False
52753,26,0,1,1,75.0,1,1,True,False,False,False,False,False
52754,26,1,1,0,65.0,1,0,True,False,False,False,False,False
52755,29,1,1,0,67.0,1,0,True,False,False,False,False,False
52756,34,1,1,0,61.0,0,0,True,False,False,False,False,False
52757,48,0,1,0,70.0,1,0,True,False,False,False,False,False
52758,35,1,2,0,76.0,1,0,True,False,False,False,False,False
52759,29,0,1,0,74.0,1,0,True,False,False,False,False,False
52760,34,0,1,0,72.0,1,0,True,False,False,False,False,False
52761,27,2,1,0,70.0,1,0,True,False,False,False,False,False
52762,35,1,1,0,71.0,1,1,True,False,False,False,False,False
52763,56,1,2,0,75.0,1,1,True,False,False,False,False,False
52764,23,0,2,0,61.0,0,1,True,False,False,False,False,False
52765,27,1,1,0,61.0,0,0,True,False,False,False,False,False
52766,28,2,1,1,62.0,0,0,False,False,False,False,False,True
52767,33,0,1,0,65.0,0,0,True,False,False,False,False,False
52768,21,2,1,0,59.0,0,1,True,False,False,False,False,False
52769,36,2,1,0,67.0,0,0,True,False,False,False,False,False
52770,26,0,1,0,66.0,1,0,True,False,False,False,False,False
52771,27,0,1,0,72.0,1,0,True,False,False,False,False,False
52772,20,1,1,0,70.0,1,0,True,False,False,False,False,False
52773,28,1,1,0,69.0,0,0,True,False,False,False,False,False
52774,29,0,1,0,69.0,1,0,True,False,False,False,False,False
52775,44,1,2,0,72.0,1,0,True,False,False,False,False,False
52776,37,0,1,0,75.0,1,0,True,False,False,False,False,False
52777,24,0,1,0,70.0,1,1,True,False,False,False,False,False
52778,22,1,1,1,67.0,1,1,True,False,False,False,False,False
52779,27,0,1,1,69.0,1,0,True,False,False,False,False,False
52780,25,2,2,1,72.0,1,1,True,False,False,False,False,False
52781,36,0,1,0,71.0,1,0,True,False,False,False,False,False
52782,44,2,0,0,75.0,1,0,True,False,False,False,False,False
52783,38,2,1,0,62.0,0,0,True,False,False,False,False,False
52784,19,0,1,0,70.0,1,1,True,False,False,False,False,False
52785,24,2,1,0,67.0,0,0,True,False,False,False,False,False
52786,44,1,1,0,64.0,0,0,True,False,False,False,False,False
52787,24,2,1,0,67.0,0,1,True,False,False,False,False,False
52788,26,1,1,0,67.0,1,0,True,False,False,False,False,False
52789,27,2,0,0,68.0,0,0,True,False,False,False,False,False
52790,22,0,1,1,61.0,0,0,True,False,False,False,False,False
52791,61,1,1,0,68.0,1,0,True,False,False,False,False,False
52792,33,1,1,0,65.0,0,0,True,False,False,False,False,False
52793,42,0,1,0,71.0,1,1,True,False,False,False,False,False
52794,20,0,1,0,74.0,1,0,False,False,False,True,False,False
52795,27,1,1,0,76.0,1,0,True,False,False,False,False,False
52796,26,2,1,0,73.0,1,0,True,False,False,False,False,False
52797,26,0,1,0,72.0,1,0,True,False,False,False,False,False
52798,23,0,1,0,66.0,1,0,True,False,False,False,False,False
52799,23,1,1,0,68.0,0,0,True,False,False,False,False,False
52800,23,0,1,0,66.0,0,0,True,False,False,False,False,False
52801,56,1,1,0,71.0,1,1,True,False,False,False,False,False
52802,23,0,1,0,67.0,1,0,True,False,False,False,False,False
52803,26,0,1,1,69.0,1,1,True,False,False,False,False,False
52804,35,1,1,0,67.0,0,0,True,False,False,False,False,False
52805,22,1,1,0,71.0,1,0,True,False,False,False,False,False
52806,33,0,0,0,67.0,1,0,True,False,False,False,False,False
52807,33,1,1,0,61.0,0,0,True,False,False,False,False,False
52808,29,1,0,0,73.0,0,0,True,False,False,False,False,False
52809,29,2,1,0,67.0,0,0,True,False,False,False,False,False
52810,25,1,1,0,66.0,1,0,True,False,False,False,False,False
52811,25,1,1,1,65.0,0,1,True,False,False,False,False,False
52812,21,1,2,0,72.0,1,0,True,False,False,False,False,False
52813,21,1,2,0,68.0,1,0,True,False,False,False,False,False
52814,29,1,1,0,73.0,1,0,True,False,False,False,False,False
52815,30,0,1,0,73.0,1,0,True,False,False,False,False,False
52816,24,0,1,0,68.0,1,0,True,False,False,False,False,False
52817,25,0,1,0,70.0,1,0,True,False,False,False,False,False
52818,34,1,1,0,66.0,0,0,True,False,False,False,False,False
52819,26,0,1,1,65.0,0,0,True,False,False,False,False,False
52820,25,1,1,1,70.0,1,0,True,False,False,False,False,False
52821,32,0,1,0,65.0,0,1,True,False,False,False,False,False
52822,27,1,1,0,65.0,0,0,True,False,False,False,False,False
52823,48,0,1,0,69.0,1,0,True,False,False,False,False,False
52824,33,1,1,0,65.0,0,0,True,False,False,False,False,False
52825,38,0,1,0,67.0,0,0,True,False,False,False,False,False
52826,37,0,1,0,64.0,0,1,True,False,False,False,False,False
52827,55,2,1,0,69.0,1,1,True,False,False,False,False,False
52828,27,0,1,0,64.0,0,0,True,False,False,False,False,False
52829,28,1,1,0,65.0,0,0,True,False,False,False,False,False
52830,30,1,1,0,65.0,0,0,True,False,False,False,False,False
52831,39,1,1,0,64.0,0,0,True,False,False,False,False,False
52832,37,0,1,0,67.0,0,0,True,False,False,False,False,False
52833,32,1,1,0,73.0,1,0,False,False,False,False,False,True
52834,38,0,1,0,65.0,0,0,True,False,False,False,False,False
52835,43,1,1,0,61.0,0,0,True,False,False,False,False,False
52836,61,1,0,0,71.0,1,0,True,False,False,False,False,False
52837,22,0,1,0,73.0,1,0,True,False,False,False,False,False
52838,33,1,1,0,69.0,1,0,True,False,False,False,False,False
52839,23,1,2,0,75.0,1,1,True,False,False,False,False,False
52840,28,1,1,0,68.0,1,0,True,False,False,False,False,False
52841,55,0,1,0,68.0,1,0,True,False,False,False,False,False
52842,36,1,1,0,63.0,0,0,True,False,False,False,False,False
52843,26,0,1,0,61.0,0,0,True,False,False,False,False,False
52844,21,2,1,1,67.0,0,1,True,False,False,False,False,False
52845,33,1,1,0,64.0,0,0,True,False,False,False,False,False
52846,20,2,1,0,69.0,0,0,True,False,False,False,False,False
52847,28,2,1,1,69.0,1,0,True,False,False,False,False,False
52848,54,2,1,0,68.0,1,0,True,False,False,False,False,False
52849,33,1,1,0,70.0,1,0,True,False,False,False,False,False
52850,58,0,2,0,67.0,0,0,True,False,False,False,False,False
52851,31,1,1,0,71.0,1,0,True,False,False,False,False,False
52852,22,0,0,0,69.0,1,0,True,False,False,False,False,False
52853,23,0,1,1,74.0,1,0,True,False,False,False,False,False
52854,24,0,1,0,64.0,0,1,True,False,False,False,False,False
52855,66,1,1,0,65.0,0,0,True,False,False,False,False,False
52856,27,0,1,0,67.0,1,0,True,False,False,False,False,False
52857,40,0,1,0,69.0,1,0,True,False,False,False,False,False
52858,31,0,1,0,65.0,0,0,True,False,False,False,False,False
52859,24,0,1,1,69.0,1,1,True,False,False,False,False,False
52860,31,0,1,1,64.0,0,0,True,False,False,False,False,False
52861,45,0,1,0,67.0,0,0,False,False,False,False,False,True
52862,30,0,1,0,68.0,0,0,True,False,False,False,False,False
52863,30,2,1,0,65.0,0,0,True,False,False,False,False,False
52864,32,1,1,1,72.0,1,0,True,False,False,False,False,False
52865,24,2,1,0,67.0,0,0,False,False,False,False,False,True
52866,29,2,0,0,66.0,0,0,True,False,False,False,False,False
52867,25,2,1,0,73.0,1,0,True,False,False,False,False,False
52868,31,1,1,1,77.0,1,0,True,False,False,False,False,False
52869,54,0,1,0,71.0,1,0,True,False,False,False,False,False
52870,26,2,1,0,67.0,0,1,True,False,False,False,False,False
52871,32,1,1,0,73.0,1,1,True,False,False,False,False,False
52872,28,1,1,0,65.0,0,0,True,False,False,False,False,False
52873,28,1,1,0,66.0,1,0,True,False,False,False,False,False
52874,33,0,1,0,68.0,1,0,True,False,False,False,False,False
52875,22,2,1,1,65.0,0,0,True,False,False,False,False,False
52876,33,2,1,0,64.0,0,1,True,False,False,False,False,False
52877,24,1,1,0,73.0,1,1,False,False,False,False,False,True
52878,28,0,1,0,62.0,0,0,True,False,False,False,False,False
52879,31,1,1,0,58.0,0,0,False,False,False,False,False,True
52880,20,1,1,1,69.0,1,0,True,False,False,False,False,False
52881,43,1,1,0,62.0,0,0,True,False,False,False,False,False
52882,26,0,2,0,72.0,1,1,False,False,False,False,False,True
52883,27,1,1,0,71.0,0,0,True,False,False,False,False,False
52884,30,2,1,0,70.0,1,0,True,False,False,False,False,False
52885,39,1,2,1,73.0,1,0,True,False,False,False,False,False
52886,27,0,1,0,71.0,1,0,True,False,False,False,False,False
52887,22,0,0,0,70.0,1,1,True,False,False,False,False,False
52888,22,2,1,0,63.0,0,0,True,False,False,False,False,False
52889,28,2,0,0,67.0,0,0,True,False,False,False,False,False
52890,28,2,1,1,68.0,0,0,True,False,False,False,False,False
52891,25,0,1,0,70.0,1,0,True,False,False,False,False,False
52892,27,1,1,0,64.0,0,0,True,False,False,False,False,False
52893,27,0,1,0,68.0,1,0,True,False,False,False,False,False
52894,25,1,2,1,71.0,1,1,True,False,False,False,False,False
52895,39,0,1,0,70.0,1,0,True,False,False,False,False,False
52896,34,0,1,0,68.0,1,1,True,False,False,False,False,False
52897,42,0,1,1,70.0,1,1,True,False,False,False,False,False
52898,24,0,2,1,70.0,1,0,True,False,False,False,False,False
52899,42,1,1,0,71.0,1,0,True,False,False,False,False,False
52900,26,0,1,1,69.0,1,0,True,False,False,False,False,False
52901,41,2,1,0,63.0,0,0,False,False,False,False,True,False
52902,25,1,2,1,64.0,0,0,True,False,False,False,False,False
52903,23,1,1,0,64.0,0,1,True,False,False,False,False,False
52904,29,1,1,1,65.0,0,0,False,False,False,False,True,False
52905,28,0,1,0,68.0,1,0,True,False,False,False,False,False
52906,63,0,1,0,62.0,0,0,True,False,False,False,False,False
52907,18,1,1,1,71.0,1,0,False,False,False,False,False,True
52908,27,1,1,0,64.0,0,0,True,False,False,False,False,False
52909,32,0,1,0,67.0,0,0,True,False,False,False,False,False
52910,24,1,1,0,66.0,0,0,True,False,False,False,False,False
52911,30,0,1,0,71.0,1,0,True,False,False,False,False,False
52912,29,1,1,0,67.0,1,0,True,False,False,False,False,False
52913,30,0,1,1,70.0,1,0,False,False,False,False,False,True
52914,27,1,2,1,71.0,1,0,True,False,False,False,False,False
52915,31,0,1,0,70.0,1,0,True,False,False,False,False,False
52916,26,1,1,0,64.0,0,0,True,False,False,False,False,False
52917,31,0,1,0,71.0,1,0,True,False,False,False,False,False
52918,53,0,1,0,66.0,0,0,False,False,False,False,True,False
52919,19,0,1,0,72.0,1,0,True,False,False,False,False,False
52920,48,0,1,0,70.0,1,0,True,False,False,False,False,False
52921,22,1,1,1,63.0,0,0,False,False,False,False,False,True
52922,44,1,1,0,60.0,0,0,True,False,False,False,False,False
52923,31,0,1,1,66.0,1,1,True,False,False,False,False,False
52924,29,0,1,0,70.0,1,0,True,False,False,False,False,False
52925,25,1,1,0,64.0,0,0,False,False,False,False,False,True
52926,36,2,1,0,60.0,0,0,True,False,False,False,False,False
52927,25,1,2,1,62.0,0,0,True,False,False,False,False,False
52928,29,1,1,0,67.0,0,0,True,False,False,False,False,False
52929,41,0,0,0,68.0,0,0,True,False,False,False,False,False
52930,28,0,1,0,67.0,0,0,True,False,False,False,False,False
52931,23,1,2,1,70.0,0,1,True,False,False,False,False,False
52932,23,0,1,0,69.0,1,0,True,False,False,False,False,False
52933,25,0,2,1,74.0,1,0,True,False,False,False,False,False
52934,41,0,1,1,69.0,0,0,True,False,False,False,False,False
52935,24,0,1,0,69.0,1,0,True,False,False,False,False,False
52936,29,0,1,0,64.0,0,0,True,False,False,False,False,False
52937,34,1,1,1,68.0,0,1,True,False,False,False,False,False
52938,50,2,1,0,71.0,0,0,True,False,False,False,False,False
52939,47,0,0,0,62.0,0,0,True,False,False,False,False,False
52940,50,1,1,0,66.0,0,0,False,False,False,True,False,False
52941,34,1,1,0,71.0,1,0,False,False,False,False,False,True
52942,40,0,1,0,71.0,1,0,True,False,False,False,False,False
52943,40,0,2,0,70.0,1,1,True,False,False,False,False,False
52944,22,0,2,1,68.0,1,0,True,False,False,False,False,False
52945,36,1,1,0,76.0,1,0,True,False,False,False,False,False
52946,28,1,1,0,67.0,0,0,True,False,False,False,False,False
52947,29,1,1,0,71.0,1,0,True,False,False,False,False,False
52948,33,0,1,1,71.0,1,0,True,False,False,False,False,False
52949,36,0,1,0,63.0,0,0,True,False,False,False,False,False
52950,34,2,2,0,65.0,0,0,True,False,False,False,False,False
52951,39,2,1,0,68.0,0,0,False,False,False,False,False,True
52952,58,0,1,0,72.0,1,0,True,False,False,False,False,False
52953,41,0,1,0,67.0,0,0,False,False,False,False,False,True
52954,30,0,1,0,66.0,0,0,True,False,False,False,False,False
52955,33,1,1,0,67.0,0,0,False,False,False,False,False,True
52956,54,0,1,0,67.0,0,0,True,False,False,False,False,False
52957,55,1,2,1,74.0,1,0,True,False,False,False,False,False
52958,63,0,1,0,69.0,1,1,True,False,False,False,False,False
52959,40,2,1,0,69.0,0,0,True,False,False,False,False,False
52960,22,1,1,1,65.0,0,1,True,False,False,False,False,False
52961,36,2,1,0,64.0,0,0,True,False,False,False,False,False
52962,61,2,1,0,73.0,1,0,True,False,False,False,False,False
52963,51,2,1,0,68.0,1,1,True,False,False,False,False,False
52964,28,2,1,0,64.0,0,0,True,False,False,False,False,False
52965,27,0,1,0,72.0,1,0,True,False,False,False,False,False
52966,36,0,1,0,72.0,1,0,True,False,False,False,False,False
52967,32,0,1,0,68.0,0,0,False,False,False,False,False,True
52968,28,0,1,0,72.0,1,0,True,False,False,False,False,False
52969,27,0,1,1,63.0,1,0,True,False,False,False,False,False
52970,29,0,1,0,71.0,1,0,True,False,False,False,False,False
52971,34,0,1,0,70.0,1,0,False,False,False,False,False,True
52972,24,0,2,0,68.0,1,0,True,False,False,False,False,False
52973,64,1,1,0,59.0,0,0,True,False,False,False,False,False
52974,29,0,1,0,62.0,0,0,False,False,False,False,False,True
52975,35,0,2,0,69.0,1,1,True,False,False,False,False,False
52976,27,0,1,1,61.0,0,0,True,False,False,False,False,False
52977,36,0,1,0,64.0,0,0,True,False,False,False,False,False
52978,55,0,1,0,68.0,0,0,False,False,False,False,False,True
52979,45,1,1,1,66.0,0,0,True,False,False,False,False,False
52980,26,1,2,1,68.0,0,1,False,False,False,True,False,False
52981,21,0,1,0,73.0,1,0,True,False,False,False,False,False
52982,35,1,1,1,71.0,1,1,True,False,False,False,False,False
52983,35,1,1,0,70.0,1,1,True,False,False,False,False,False
52984,29,1,1,0,67.0,1,0,True,False,False,False,False,False
52985,25,2,1,1,66.0,0,1,True,False,False,False,False,False
52986,26,0,1,0,64.0,0,0,True,False,False,False,False,False
52987,20,2,1,0,63.0,0,0,True,False,False,False,False,False
52988,27,0,0,0,78.0,1,0,True,False,False,False,False,False
52989,33,1,1,0,66.0,0,0,True,False,False,False,False,False
52990,29,0,1,0,69.0,1,0,True,False,False,False,False,False
52991,24,1,1,1,64.0,0,0,True,False,False,False,False,False
52992,26,0,0,0,69.0,1,0,True,False,False,False,False,False
52993,25,2,1,0,66.0,0,0,True,False,False,False,False,False
52994,36,2,1,0,64.0,0,0,True,False,False,False,False,False
52995,30,1,1,0,65.0,0,0,True,False,False,False,False,False
52996,28,1,1,0,66.0,0,0,True,False,False,False,False,False
52997,32,2,1,1,66.0,0,0,True,False,False,False,False,False
52998,51,0,1,0,65.0,1,0,True,False,False,False,False,False
52999,30,2,1,0,60.0,0,0,True,False,False,False,False,False
53000,27,1,1,0,69.0,1,0,True,False,False,False,False,False
53001,44,0,1,0,69.0,0,0,True,False,False,False,False,False
53002,42,1,1,0,65.0,0,0,True,False,False,False,False,False
53003,56,1,1,0,63.0,0,0,True,False,False,False,False,False
53004,27,0,2,1,67.0,0,0,False,False,False,False,False,True
53005,59,0,1,0,72.0,1,0,True,False,False,False,False,False
53006,36,0,1,0,74.0,1,0,True,False,False,False,False,False
53007,31,1,1,0,66.0,1,0,True,False,False,False,False,False
53008,34,1,1,1,67.0,0,1,False,False,False,False,True,False
53009,50,0,1,0,63.0,0,0,True,False,False,False,False,False
53010,31,0,1,0,69.0,1,0,True,False,False,False,False,False
