,body_type
15686,0
11972,0
41934,1
40574,0
51750,0
8237,0
31536,0
47308,0
12412,1
13753,0
48888,0
13194,1
43565,0
16251,0
33651,0
3086,0
23101,0
58618,1
13420,0
29916,0
16020,0
14231,0
21776,1
747,1
36234,0
53203,0
55984,1
28740,0
52478,0
59049,0
28207,0
27279,0
59531,0
35041,0
59548,0
597,1
55726,0
44661,0
5659,0
47229,0
47663,0
49903,0
6996,1
16314,0
30084,0
47186,0
10742,0
28427,0
2531,0
16966,0
3264,1
58276,0
48501,0
16683,0
20056,0
3349,0
22954,0
45179,0
55250,0
1012,1
22180,0
27864,0
38846,0
44636,0
28395,0
43704,1
33126,0
46056,0
42118,0
57073,0
35169,0
1647,0
31814,0
1802,0
34320,0
19799,0
15393,0
35123,1
28745,0
21120,0
57985,0
32984,0
30141,1
41029,1
3013,1
13156,0
29444,0
3356,0
26833,0
59658,0
17332,0
48058,0
12498,0
39004,1
32653,1
31617,0
48818,1
41173,0
21995,0
36906,0
51107,0
17144,1
8603,1
33219,0
1927,0
54235,0
28930,0
2509,0
27162,0
54650,0
12896,0
20461,0
15277,0
7150,1
18320,0
56002,1
40218,0
43364,0
39277,0
57991,0
16418,1
49151,0
5220,0
16322,0
59459,0
7951,0
57069,0
37008,1
32475,0
37449,0
56233,0
54270,1
15646,0
50569,0
3061,0
15347,0
56614,0
48637,0
44167,1
2536,1
21490,1
46282,0
55702,0
48255,0
625,0
50756,0
37518,0
34429,0
49100,1
40854,0
40625,1
43567,0
36915,0
6306,0
16840,0
52876,1
51601,0
46193,0
8489,1
49341,0
57301,1
23319,0
17023,0
26691,0
47582,0
51482,0
12240,0
56637,0
10485,0
13493,1
14820,0
30249,0
36885,0
59212,0
30900,0
46668,0
12977,0
47668,0
16509,0
2677,1
25883,0
25791,0
50512,0
51559,1
51847,0
22846,0
32804,0
6282,0
32955,1
55668,0
26992,0
17153,0
12237,0
32429,0
51643,0
25886,1
56551,1
28905,1
35642,0
57606,0
36784,0
32394,0
42664,0
55083,0
20706,0
9767,0
51372,0
52712,0
26072,0
23589,0
43598,0
5683,0
2437,1
34723,0
32125,0
59173,0
16355,0
16939,0
16542,0
12354,0
11895,0
40158,0
18871,0
57064,0
45587,0
38284,0
18038,0
50139,1
53971,1
49533,0
51801,0
26663,0
26136,0
5843,1
18348,0
34985,1
18431,0
22770,0
38882,0
34109,0
23185,0
38812,0
33754,0
26116,0
23660,0
158,1
11003,0
57671,0
30575,0
32264,0
33944,0
13407,0
41021,1
44113,0
25901,0
45303,0
34034,0
32743,0
4512,0
58673,0
39841,0
31911,0
47129,0
24276,0
51515,0
6063,0
44146,1
10209,0
50955,0
4269,0
8600,1
6813,0
345,0
57522,0
34990,0
7137,0
39725,0
18064,0
37358,0
40150,1
58956,0
688,0
41040,0
24386,0
13731,0
14532,0
2082,0
51592,1
55381,0
28568,0
31159,0
44195,0
11192,0
27195,0
7100,0
58355,0
2277,0
10049,0
12577,0
38219,1
6704,0
55957,0
53229,0
20316,0
37249,0
46474,0
36861,0
14956,0
19365,0
36751,0
3977,0
53475,0
46462,1
54791,0
42510,0
43242,1
9609,0
32242,1
17908,0
18503,0
12118,1
38608,1
50579,0
14391,0
3677,0
20577,0
9704,0
49108,0
4562,1
8351,0
38721,0
8306,0
59506,1
53605,0
28543,0
21112,0
19025,0
4461,0
32085,0
30154,0
19922,0
49976,0
44349,0
35687,0
17213,0
50884,0
48546,0
57945,0
59576,0
53132,0
30833,0
10092,0
53317,0
21825,0
53930,0
26182,0
5002,0
31001,0
35722,0
28833,0
4245,1
8547,0
33996,0
9582,0
2904,0
56232,0
36223,0
4643,0
17073,0
53180,0
217,0
37379,0
46929,0
12546,0
15635,0
1477,0
59185,0
14912,0
15625,0
43765,1
22091,0
41538,0
49523,0
24287,1
17089,0
1961,0
50303,0
31599,0
54367,0
4679,0
5156,0
55396,0
37763,0
29821,1
3232,0
27143,0
37206,1
23939,0
21675,0
31775,0
26753,0
54958,0
4858,0
4507,0
5479,0
21931,0
7031,1
45902,0
19839,0
54721,0
9375,0
9390,1
37647,1
59717,0
48052,0
42199,0
43917,0
48610,0
42218,0
26805,0
44718,0
20417,0
46190,0
6954,0
42303,0
33841,0
30422,0
56403,0
55052,0
59117,0
3435,0
12056,0
37175,0
45207,0
42602,0
28595,0
59364,0
54183,1
15465,1
19942,0
9196,0
57299,0
44389,0
35650,1
59829,1
37368,0
23327,0
38381,0
34119,0
54846,0
86,0
16934,0
10698,0
40520,0
33571,0
23165,0
24677,0
35429,0
3472,0
10519,1
44647,0
46619,0
54536,1
27614,0
28474,1
999,0
13390,0
5397,0
56193,0
42933,0
11689,0
47377,0
26854,1
46909,0
13436,0
26376,0
19816,0
29339,0
36416,0
24922,0
7599,0
24919,0
32508,0
38467,0
15125,0
52913,0
42317,0
4584,0
50668,0
10722,0
57131,0
56024,1
59236,0
40680,0
52159,0
26073,0
17704,1
55193,0
39817,1
59487,1
41755,0
42856,0
39714,1
34513,0
11234,0
2984,0
8346,0
40961,0
10105,0
2350,0
45288,1
58534,0
11613,0
28475,0
59283,0
16732,0
45984,0
2875,0
43680,0
16723,0
135,0
6344,1
9706,1
16617,0
7391,0
23644,0
3840,0
23732,0
18482,1
30955,0
24022,0
43419,0
51148,1
41897,0
50848,1
31999,0
16121,1
5033,0
19253,0
15752,0
29813,0
39027,0
39531,0
35173,0
20070,1
47602,0
46640,0
24700,0
13005,0
47287,0
24521,0
22254,0
14149,0
39636,1
32845,0
57288,0
43023,0
45686,0
9297,0
3173,0
27948,1
47967,0
52473,0
15793,0
54051,0
15734,0
32451,0
24259,0
25860,0
7343,0
28900,0
11128,1
56705,0
57897,0
1122,0
45811,0
59775,0
19756,1
11933,0
40383,0
40676,0
41238,0
18057,0
8087,0
5924,1
2310,0
19430,0
53045,0
24634,0
32066,0
6200,0
12146,0
6410,0
2649,0
48876,0
38056,0
13717,0
11739,0
29626,0
22969,0
17056,0
14220,0
18549,0
28909,0
15208,0
46446,0
48831,0
21097,0
47701,0
57041,0
16651,0
55670,0
232,0
51327,1
31349,0
46546,0
2782,0
53652,0
24441,0
45457,0
11199,0
12719,0
14671,0
16153,0
23096,0
44421,0
55889,0
6821,0
46807,0
54284,0
7629,1
46752,0
20512,0
31454,1
41013,1
23464,0
51052,0
57927,0
51582,0
49600,0
56521,0
36542,0
16969,1
40053,0
44318,0
33490,0
5414,0
40040,0
12615,1
29053,0
21179,0
56837,0
24294,0
54759,0
2708,0
8364,0
55270,0
39327,0
8792,0
38836,0
3767,0
54267,0
53946,0
42094,0
12417,0
47914,0
26819,1
4761,0
10813,0
9050,0
46759,0
50304,0
13401,0
43339,0
57146,0
38309,0
31945,0
6620,0
33167,0
29039,0
14615,0
7879,0
3207,0
59737,1
44029,1
19685,0
54433,0
18727,0
20421,0
57851,0
58293,0
58731,1
49359,1
41590,0
54955,0
56522,0
47509,0
23430,0
32691,1
18402,0
49654,0
17821,0
9130,0
7344,0
40767,1
46934,0
44893,0
24271,0
12473,0
55310,0
47508,0
12327,1
553,0
40553,1
43912,0
50260,0
15941,0
37568,0
29996,0
42779,0
53280,1
39043,0
50674,0
26582,0
56829,0
35093,0
51849,0
43887,0
30862,0
40824,0
28869,1
33028,0
9738,0
20967,0
28812,0
24870,0
16642,0
33068,0
39954,0
24641,0
37351,0
281,0
35371,0
41804,0
55076,0
39628,0
46956,0
31413,0
59303,0
12307,0
9735,0
11549,0
43480,0
17785,0
25628,0
8143,0
924,0
1093,0
1751,0
2450,0
27631,0
6932,0
15070,0
8257,0
29664,0
43839,0
32014,0
49044,0
47783,0
53174,0
34307,0
33579,0
16757,0
34097,0
44452,0
24093,0
18378,0
37345,0
52516,0
15037,0
29460,0
26828,1
38332,0
3102,0
33037,0
37703,0
3471,1
32502,1
37828,0
10202,0
35809,0
28369,0
27056,0
55236,0
34752,1
3819,1
34900,1
55980,0
23825,0
34731,0
19620,0
5206,0
47710,0
8722,0
31762,0
23625,0
39198,0
2264,1
58142,0
55473,1
58258,1
52488,1
30230,0
45098,0
38292,0
7550,0
57068,0
53386,0
42488,0
51182,1
43379,0
10595,0
2587,0
46194,0
15927,0
43069,0
10964,0
8937,0
5809,0
8247,0
35030,0
28766,0
26544,0
7250,1
57479,0
12763,1
35130,0
31356,0
48167,0
21510,0
59065,1
5868,0
33845,0
54370,0
48710,0
9925,1
24366,0
29806,0
18352,1
54094,0
38757,0
27979,0
46227,0
34865,0
34062,0
22659,0
24645,0
35506,0
11311,0
31283,0
16326,0
58064,1
1962,0
19403,0
36007,1
50336,0
11679,1
56267,0
47281,0
21370,0
23511,0
19110,0
42966,0
32003,0
54272,1
43956,1
31354,0
19135,0
40299,0
32802,0
14987,1
6179,0
47267,0
37357,0
56364,0
39832,0
50313,0
40497,0
380,0
37057,0
21681,1
2533,0
5960,0
6712,0
20487,0
43629,0
5179,0
14306,0
11271,0
24036,0
9228,0
35237,0
48839,0
55530,0
52568,0
12628,0
31036,0
794,0
57422,0
17391,0
38148,0
38061,0
52994,1
16480,0
50486,1
2906,0
40209,0
33163,0
53543,0
51943,0
40271,0
39444,0
2614,0
47958,0
24826,0
16442,0
18740,0
2153,0
58151,0
31209,1
26385,0
35366,0
5507,0
45769,1
23169,1
9825,0
28255,0
10589,0
25946,0
13895,0
54109,0
6799,0
7509,0
22454,0
20951,0
8431,0
58889,0
23764,1
2670,0
2353,0
20006,0
4028,0
48179,0
31082,0
59603,0
50689,0
22301,0
9990,0
10856,0
46978,0
37255,0
16953,0
15180,0
43382,0
43202,0
38778,0
55963,0
14882,1
1701,0
9272,1
46058,0
47251,0
42915,0
2086,0
12189,0
55423,0
47878,0
33879,0
58600,0
41158,0
4574,0
30387,0
14328,1
28742,0
15482,0
33869,0
8420,0
30744,0
37722,0
2307,0
26024,1
20713,0
46701,0
58097,0
53430,1
5630,0
2038,0
1772,0
33479,0
54544,0
13993,0
759,0
52592,0
23663,0
17530,0
57943,1
35346,0
8277,0
27608,0
21211,0
41267,0
29689,0
26038,1
37343,1
54084,0
785,0
15897,0
18534,0
34877,0
20619,1
1724,0
51773,0
7677,0
41756,1
36114,0
8935,0
2788,0
14190,1
18035,0
3841,0
3128,0
20238,1
1399,0
16043,0
15968,0
41686,0
54923,0
7724,0
1721,0
32931,0
3310,0
19735,0
29142,1
13938,0
44454,0
51870,0
23958,0
56487,0
15609,1
13701,0
42410,0
21501,0
26333,0
15904,0
48307,0
38648,0
33787,0
8341,1
2043,0
40228,1
3548,0
24540,0
39446,0
24975,0
58338,0
41747,0
38823,0
27925,0
50255,0
34270,0
50450,1
35515,0
6217,0
13015,1
30507,0
47507,0
18235,0
59330,0
6198,0
38880,0
47468,1
35653,0
42984,0
59056,0
52857,0
6365,1
1450,0
39190,0
56690,1
23559,0
6635,0
19618,0
26039,0
37719,0
6471,1
6430,1
56491,0
44361,1
198,0
9804,1
46820,0
3953,0
59512,0
15950,0
12992,0
3098,0
8644,0
14210,0
34082,1
23133,0
57632,0
19962,0
43193,0
36198,0
58427,0
57272,0
5907,1
31166,0
29449,0
57495,0
53405,1
22912,1
443,0
17285,0
13736,0
40873,0
22833,0
56277,0
45312,0
52970,0
30742,0
26799,0
3911,0
33070,0
21576,0
23442,0
2268,0
7773,0
42534,0
55446,1
15143,0
2701,0
18367,0
28035,0
47533,0
36655,1
36480,0
48868,0
54663,0
37009,0
49337,0
20182,0
28855,0
22479,0
13074,0
20113,0
12357,0
16878,0
48059,0
48206,0
55642,0
59201,0
53532,1
57586,0
6614,0
50844,0
20384,0
22630,0
26383,0
2505,0
4059,0
14442,0
30077,0
47153,0
14826,0
46996,1
41438,0
54570,0
4834,0
36913,0
55989,0
17124,0
41137,0
47201,0
46140,0
14076,0
3535,0
2027,0
36698,0
31202,0
58871,0
36436,0
44300,0
29986,1
38159,0
54931,0
52605,0
13613,0
57112,0
9814,0
17855,0
13292,0
22648,0
58497,0
28213,1
49368,0
19940,0
6874,1
34256,0
37628,0
9597,0
23481,0
14420,0
41083,0
34729,0
24704,0
23582,1
19708,0
29010,0
58980,0
9221,0
43088,1
54908,0
51036,1
53603,0
32123,1
47163,0
39988,0
43841,1
50680,0
4018,0
45234,0
37792,0
36941,0
31770,1
59411,0
34405,0
7099,0
53868,0
58644,0
17657,0
29144,0
58185,1
54222,1
27804,0
34754,1
58340,0
19535,0
40356,0
14574,1
39593,0
24121,1
36643,0
12587,1
56671,0
35917,1
37867,0
50755,0
25838,0
2393,0
26701,0
37546,0
55508,0
25688,0
28896,0
36019,0
20673,0
17242,0
30913,0
36709,0
53225,1
10614,0
44008,0
23812,0
23528,1
41573,0
8838,0
44805,1
50627,0
50094,0
25236,0
20333,0
4258,0
33469,0
6124,0
53765,0
47213,0
46261,0
49965,0
10785,1
51038,0
16285,1
4465,0
57639,1
41374,0
8285,0
39341,0
12855,1
52901,0
51158,0
8675,0
51581,1
18680,1
25353,0
44242,0
35164,0
32059,0
18649,0
37790,0
25676,0
42719,0
21315,0
46079,0
58995,0
6518,1
31816,0
19436,0
2242,1
41025,0
54453,0
849,0
9685,0
48553,0
13740,0
43093,0
50398,0
4403,0
14552,0
43493,0
39358,0
29294,1
45570,1
39264,1
39929,1
28752,0
27464,0
40317,0
37479,0
19770,0
45401,0
24224,0
19614,0
49609,1
58255,0
27613,0
42498,0
698,0
21932,1
4366,0
26464,0
15233,0
23311,0
57812,0
7370,1
25820,0
16952,0
34151,1
24945,0
31052,0
38240,1
42815,0
6613,0
24064,1
26913,0
24119,0
12183,0
57563,0
57809,0
16024,0
30357,0
39816,0
24432,0
26971,0
54149,1
55191,0
21892,0
26509,0
14641,0
44228,0
29903,0
8529,0
1603,0
11335,0
24617,0
33120,0
55505,0
53633,0
27558,0
15298,0
37477,0
23506,0
38974,0
26508,0
1357,0
10205,0
28002,0
42734,0
17992,1
18884,0
11848,0
2255,0
34460,0
15314,0
43477,0
5989,0
10571,0
38591,0
34846,0
5820,0
40370,0
50342,0
54990,0
36290,0
11308,0
31274,0
46786,0
24501,0
51707,0
44436,1
41595,0
49755,0
51240,0
1233,0
42251,1
15567,0
5537,0
56583,0
37563,0
52778,0
45482,0
6782,1
29907,0
23495,0
44932,0
34595,0
31486,0
44856,0
7856,0
57507,1
31602,0
24182,1
5302,0
5487,0
56377,1
22457,0
47775,0
3511,0
18485,0
43318,0
5600,1
13376,1
45499,0
43793,0
56954,0
48639,0
33819,0
33541,0
23350,0
1381,0
37985,1
4459,0
30200,0
34943,0
41550,1
14011,0
42075,0
32202,0
45810,0
48008,0
58637,0
51909,0
12199,0
51634,0
46134,0
59087,0
28223,0
35980,0
18789,0
9326,0
57094,0
55284,0
20942,0
13585,0
45611,1
23871,1
34278,0
27882,0
34455,0
31455,1
39869,0
54173,0
54850,0
12619,0
13695,0
11962,0
29786,0
53724,0
14867,0
18952,0
55901,0
7923,0
27956,0
46573,0
36252,0
39597,0
29677,0
16103,0
37275,0
45279,0
30073,0
19163,0
26728,0
10241,0
13678,0
49866,0
5616,0
5784,0
49032,0
57490,0
26363,0
31727,0
47134,0
33523,0
15956,0
13432,0
50665,0
57766,0
10586,0
52044,0
35747,0
11903,0
58160,0
19578,0
46654,0
26496,0
4796,0
21751,0
26535,0
25078,0
27315,1
6785,0
392,1
8452,0
6292,0
37663,0
38596,0
52823,0
11451,0
22115,0
20266,0
59428,1
31047,0
56127,0
54378,0
23209,0
52439,0
26744,0
8566,0
40096,0
32317,0
14700,0
11013,0
14927,0
23508,0
5734,0
21843,0
48640,0
4013,0
47916,0
55106,0
6724,1
32863,0
3712,0
4,0
35534,0
21839,1
10566,0
58170,0
23542,0
57526,0
47879,0
36486,0
4290,0
33602,0
31992,0
4617,1
25098,1
5260,0
56588,1
56312,1
22626,0
48148,0
36365,0
28780,1
10203,0
21828,1
309,0
55522,0
9166,0
37517,0
5431,0
35596,0
44302,0
33724,0
29156,0
20989,0
29125,1
51886,0
33864,1
13097,0
14639,0
29018,0
57876,0
11403,0
4722,0
3608,0
52309,0
12401,1
51802,1
31235,0
43753,0
57466,0
13476,0
49960,0
17982,1
42706,1
46575,0
44083,0
2709,0
5894,0
24310,0
9030,0
20580,0
23596,0
15698,1
18172,0
19517,0
34524,0
33704,0
1361,0
44101,0
27011,1
53576,1
37136,0
46360,0
14314,0
15586,0
19156,0
34974,0
11755,0
35128,1
6639,0
28906,0
40081,0
14990,1
16031,0
6539,0
8421,1
7986,0
12738,0
24768,0
50122,0
26200,0
38688,0
28338,0
2009,0
14246,0
17492,0
34756,0
46307,0
30048,0
27030,0
47550,0
32794,0
23702,1
35816,0
34968,1
6663,0
5080,0
45679,0
59808,0
15090,1
40333,0
15791,0
48976,0
31164,0
47261,0
38905,0
18197,0
1524,1
38329,0
34454,0
33657,0
29132,0
18640,0
26687,0
10444,0
16518,0
15805,0
25551,0
39885,0
56073,0
32824,0
22945,0
55582,0
13734,0
17906,0
20825,0
18589,1
36233,0
46201,0
44412,0
948,0
21450,0
21706,0
12700,0
33308,0
2959,1
52344,0
42555,0
49594,0
43414,0
54119,0
43971,0
23146,1
19444,0
42338,0
18579,0
40774,0
38000,0
36185,1
7174,1
47338,1
1565,0
4409,0
4556,0
38410,1
37742,0
58787,0
38735,0
12279,0
46264,0
21941,0
14789,0
17938,0
45520,0
36584,0
40252,0
58264,0
6600,0
38091,0
19279,0
11404,1
3641,0
37475,0
45380,0
181,0
42599,1
19310,0
56957,1
56077,0
6312,1
26933,0
28413,0
13677,0
16132,0
54895,0
30918,0
43420,0
57435,1
17052,1
48228,0
4447,0
59529,0
37388,0
51532,0
34249,0
8643,0
9278,0
52577,1
30707,0
42956,0
19088,0
46792,0
51378,1
21540,1
31387,0
6700,0
25420,1
33463,0
35314,1
21988,0
57071,0
42160,0
38216,0
42504,0
25768,0
59429,0
52673,0
55434,0
18322,0
48660,0
5177,0
48097,0
26748,0
48252,0
46015,0
38568,0
43259,0
144,0
43368,0
26225,0
58820,0
13654,0
39435,1
1673,0
48845,0
4923,0
18125,0
10074,0
24268,0
9223,0
11522,0
18360,0
21893,0
29840,1
5928,0
30789,0
24568,0
39405,0
10946,0
45151,0
44793,0
54668,0
5128,0
4776,0
41682,0
16474,0
27499,0
23859,0
4323,0
53172,0
3175,0
32446,1
23676,1
32481,0
37737,0
18693,0
39604,0
44109,0
23016,0
38288,0
7455,0
8766,0
44052,0
56793,1
5949,0
34176,0
50189,0
59014,0
45856,1
25679,1
5245,0
15060,0
42787,0
44889,0
58856,0
54288,0
22732,0
3412,1
17942,0
40505,1
23201,0
1896,0
53223,0
4440,1
57200,0
35514,0
32328,1
39394,0
25089,0
11842,0
46130,0
46806,0
7248,0
25978,0
18131,0
25747,0
30805,0
22771,0
28886,0
54531,0
6987,1
49409,1
54146,0
59266,0
22384,0
47434,0
33558,0
18497,0
19508,0
36794,1
20833,0
21219,0
29283,0
872,1
56774,0
16998,1
3242,1
29110,0
53778,1
24216,1
34652,0
41985,0
25050,0
3541,0
38639,0
21669,0
753,1
26397,1
20455,0
46614,1
26945,0
43087,0
18158,0
44201,0
47077,0
49134,0
56978,0
8579,1
40919,0
30452,0
13569,1
17654,0
8834,0
41839,0
36517,1
52534,0
6493,0
38052,0
28533,0
9231,0
43243,0
28958,0
18571,0
53446,1
30916,0
23962,0
24374,0
57828,0
49668,0
36581,0
54197,0
33876,0
17252,0
55470,0
57968,0
57937,0
1618,0
13643,0
353,0
49161,0
9139,1
40521,0
6340,0
54951,1
35556,0
53146,0
8865,0
50700,1
46972,0
26278,0
54851,0
17973,0
16384,0
37895,0
59306,0
37533,0
13887,1
27532,0
19105,0
24924,0
15554,0
6111,0
14531,0
20103,0
31885,0
35698,0
23366,0
33749,0
42657,0
10973,0
27644,1
13575,1
1172,0
19985,0
24772,0
10366,0
34959,0
25824,1
37205,0
38100,0
53012,0
48337,0
25821,0
36318,0
38943,0
5244,0
35831,0
11252,0
38784,0
3386,0
2610,1
4336,1
6511,0
24868,0
44742,0
11936,0
4706,1
7427,0
10655,0
14075,1
43065,1
771,0
9781,1
19536,0
16560,0
14718,0
13409,0
26494,0
57235,1
5792,0
17702,0
42970,1
31701,0
29058,0
51242,0
40748,0
52134,1
16041,0
34367,0
14989,0
44744,0
18607,0
56317,1
27606,0
37844,0
27409,0
29966,0
9549,0
27463,0
29357,1
14400,0
5764,0
32832,0
36335,0
22637,0
38097,0
46372,1
43129,0
55719,1
1998,0
22285,0
26563,0
34560,0
10648,0
21406,0
34909,0
57529,0
12646,0
17411,0
529,0
50577,0
1760,1
43890,0
24897,0
58666,0
47382,1
53403,0
1588,0
15585,0
34668,1
2426,0
45313,0
29886,0
1809,1
40278,0
21545,0
42479,0
28292,0
12291,0
7274,0
10383,0
15278,0
43397,1
45111,0
4591,0
32926,0
47827,0
7190,0
53773,0
44855,0
53293,1
55413,1
40220,1
23650,0
2222,0
29906,0
39694,0
109,0
30883,0
43076,0
3385,0
9465,0
40346,0
25710,1
59131,0
44398,0
14524,0
26382,0
595,0
38709,1
27669,0
40504,0
6815,0
49105,0
27476,0
45197,0
5754,0
19133,0
33008,0
28460,1
49188,0
28299,0
27392,0
55415,0
12789,0
1684,0
28818,0
16833,0
55224,0
49107,0
57066,0
14979,0
8971,1
25794,0
43249,0
57270,0
41437,0
24059,1
44311,0
17396,0
4251,0
30668,0
432,1
28076,0
25701,0
11865,0
1383,0
38417,0
52264,0
57867,1
14844,0
44227,0
38229,0
46844,0
51770,0
27072,0
51882,0
15624,0
16562,0
57630,0
49418,0
9571,0
55949,0
54342,0
51555,0
47253,1
48018,0
28313,0
25266,0
59160,0
39417,0
19804,0
57391,0
31096,1
19771,0
44203,0
46525,0
52555,0
38238,0
50979,0
34217,1
34934,0
10670,0
52995,1
34979,0
32580,1
20216,0
59127,0
49085,0
7081,0
17446,0
9137,1
11831,0
7933,0
39186,0
34567,0
41179,0
6944,0
56850,0
23777,0
32909,0
47992,0
3718,0
55124,0
16211,0
31109,0
3613,1
14791,0
8408,0
48749,0
47975,1
33896,0
55835,0
9853,0
50389,0
39928,0
10429,0
9329,0
29584,0
27653,0
25238,0
10500,1
58579,0
45029,0
875,0
58108,0
40538,0
19460,0
45836,0
22809,0
7192,0
4340,0
44057,0
11289,0
46586,0
30175,1
705,0
47731,0
7052,0
15896,0
6205,0
55438,0
55033,0
55935,0
5627,0
6702,1
10989,0
24529,0
40491,1
40611,0
28814,0
28204,1
56981,0
11625,0
8860,0
27475,0
34610,0
20098,0
7182,0
41915,0
46682,1
3233,0
27439,0
7483,1
27749,0
55056,0
37301,0
35279,1
42618,1
28321,0
51278,0
24626,0
40460,0
1406,1
29427,1
56906,0
43918,0
29471,0
37807,0
24110,0
47469,0
24957,0
2899,0
57471,0
53017,0
55237,0
15391,0
7401,0
32556,0
24865,0
39769,0
2968,1
55362,1
37655,0
11823,0
20380,0
41247,0
53979,1
4814,0
33373,0
8186,1
3329,0
21899,0
19691,0
30961,0
32656,0
33834,0
30810,0
43258,0
32880,0
56874,0
16459,0
7745,0
25471,0
59857,0
35601,0
24385,0
45675,0
41881,1
33714,0
25440,0
19021,0
58681,0
20802,1
50560,0
46069,0
45973,0
37553,0
58784,0
31143,0
9353,1
58890,0
38007,0
9407,0
16672,0
37328,0
2330,0
11754,0
9683,0
54872,0
20137,0
40910,0
46104,0
13118,0
21356,0
33455,0
54822,0
27326,0
32695,0
5400,0
39947,0
44492,0
30388,0
48745,0
30481,0
51213,1
24202,1
24134,0
37668,0
53301,0
51926,0
51928,0
40351,0
11022,0
4057,0
55139,0
26603,1
48011,0
4930,0
46396,0
6133,1
43338,0
10933,0
18850,0
29150,0
55238,0
14542,0
36026,0
54257,0
28550,0
14023,0
33696,0
44765,0
58065,0
4188,0
22422,0
23000,1
13950,0
59943,0
46273,0
13820,0
41135,0
42997,0
51543,0
17352,0
41327,0
13393,1
35919,0
41992,0
22633,0
33613,0
55701,0
32630,0
14383,0
29564,0
23473,0
56991,0
33945,0
8381,0
50265,0
43095,0
50172,0
24558,0
43385,0
56151,0
57670,0
18023,0
22748,1
52627,0
20534,0
9550,0
42716,0
2689,0
42853,1
11695,0
31459,0
3058,0
27575,0
47363,1
11304,0
51683,0
4102,0
12717,0
42121,0
30183,0
3578,0
19609,0
20383,0
59495,1
47470,0
24285,0
7546,1
57662,0
2524,0
58642,1
15712,0
45848,0
53615,0
59170,0
16446,0
5721,0
57902,0
8491,0
2529,0
23733,0
36705,0
35558,1
40510,0
13693,0
640,0
31577,0
13982,0
27680,0
26865,0
52586,0
20765,0
20648,0
28978,0
51969,0
56295,0
571,0
11097,0
15706,0
43920,0
14764,0
33814,0
36880,0
48014,0
17663,0
20085,0
272,0
8673,1
47296,1
1115,0
40257,0
14241,1
54913,0
25016,0
10687,0
19314,0
46379,0
16821,0
41175,0
34001,0
40552,0
16530,1
33927,1
16470,0
35216,0
21668,0
7454,0
35774,0
18407,0
54122,0
22271,0
41827,1
46506,1
10286,0
2054,0
43233,0
26415,0
38987,0
35137,0
6024,0
55166,0
46361,0
37596,0
20526,0
58670,0
22264,0
10295,1
31338,0
32546,0
32772,0
227,0
21185,0
10160,1
41493,1
21399,0
38835,0
40225,0
25388,0
35695,0
35603,0
50819,1
54604,0
32401,0
49954,0
32655,0
13111,0
35072,0
25572,0
52203,0
40031,1
4321,0
8799,0
10131,0
9592,0
19333,0
2696,1
57130,0
42464,0
36018,0
37340,0
7245,0
13624,0
15695,0
53647,0
30892,0
29860,0
2503,1
44597,0
24168,0
17871,0
44065,0
573,1
30995,1
36952,0
58938,0
53722,1
13257,0
48619,0
14502,0
49277,0
27908,0
34791,1
36367,0
47864,1
5528,0
22014,0
52372,0
45998,0
49234,0
35295,0
15847,0
18505,1
18645,1
46585,0
5641,0
5774,0
27449,0
37092,0
11814,0
24153,0
13779,0
27842,0
50492,0
5925,1
21689,0
42963,0
12309,0
44521,0
48202,0
2180,0
46492,1
22433,0
2060,0
59781,0
38923,0
5473,0
59438,0
56645,0
10206,0
26299,1
770,0
10605,0
26440,0
24951,0
53422,0
43779,0
49330,1
28582,0
8690,0
33220,0
33836,0
39299,1
19073,0
2679,0
48795,0
3187,0
4740,0
56249,0
9720,1
16961,0
34735,0
5671,0
1938,0
55652,0
41587,1
45095,0
51353,1
21819,0
47781,0
23951,0
41765,0
56445,0
1377,0
4062,0
36033,0
41148,0
7900,0
9161,0
19134,0
48208,0
39093,0
26511,0
20030,1
55730,0
21100,1
6085,0
981,1
22121,0
6494,0
18469,0
51821,0
51307,0
761,0
49464,0
59898,0
5377,0
24249,0
30729,0
33036,0
57334,1
14222,0
18851,0
220,1
16241,0
42607,0
56162,0
38851,0
51437,1
16608,0
33404,0
26935,0
14509,0
2702,0
25323,0
5725,1
38049,0
37786,1
2186,0
23266,0
32603,0
34362,1
8640,0
50124,0
50081,0
18772,0
3164,1
56306,1
56028,0
14350,0
43112,0
38845,1
1940,0
16951,1
3971,0
30479,0
17207,0
13738,0
39558,0
7301,1
8263,0
14982,0
58641,0
17420,0
23278,0
32520,0
58200,0
7257,0
54214,1
33633,0
35187,0
35381,0
8503,0
18255,0
46938,0
414,1
24487,0
35969,0
25479,0
30901,0
46023,0
42120,1
17038,1
56845,0
2451,0
18332,1
45895,0
6376,0
35179,0
1616,0
23417,0
9181,0
9198,0
48209,0
1090,0
9675,0
12424,0
47132,0
10011,0
27519,0
9360,0
14189,1
38223,0
7170,0
52725,0
31055,0
58442,0
24156,0
30614,0
42026,0
22324,0
20618,0
37920,0
55860,0
8554,0
46604,1
42539,0
4846,0
6532,0
40402,0
5323,1
16775,0
37526,1
42943,0
36347,0
26501,0
39955,0
4255,0
30604,0
24253,0
38685,1
35032,1
30906,0
46838,0
33217,0
44676,0
31320,0
47457,0
6802,0
30433,0
15098,0
16208,0
18414,0
