,age,body_type,diet,drinks,drugs,height,sex,smokes
56553,41,fit,other,1,0,66.0,f,no
56554,41,fit,anything,1,0,66.0,m,no
56555,22,fit,anything,1,1,69.0,m,yes
56556,25,fit,anything,1,1,64.0,f,no
56557,21,average,anything,1,0,72.0,m,yes
56558,32,fit,anything,1,0,72.0,m,no
56559,25,average,anything,1,0,73.0,m,no
56560,34,fit,anything,2,1,71.0,m,no
56561,42,fit,anything,2,0,72.0,m,no
56562,27,fit,anything,1,0,71.0,m,no
56563,29,average,anything,1,0,67.0,m,no
56564,26,fit,vegetarian,1,1,72.0,m,no
56565,29,average,anything,1,1,68.0,m,no
56566,27,unknown,anything,1,0,63.0,f,no
56567,27,fit,anything,1,0,68.0,m,no
56568,28,unknown,anything,1,1,69.0,m,yes
56569,27,fit,anything,1,0,73.0,m,no
56570,28,average,anything,1,0,70.0,m,no
56571,44,fit,anything,1,0,65.0,f,no
56572,22,fit,anything,1,0,69.0,m,no
56573,28,unknown,vegetarian,1,0,71.0,m,no
56574,27,average,anything,1,0,63.0,m,no
56575,36,fit,anything,1,0,67.0,m,no
56576,29,average,anything,1,0,62.0,f,no
56577,26,average,anything,1,0,68.0,m,no
56578,26,unknown,anything,1,0,63.0,f,no
56579,22,fit,anything,1,0,70.0,m,no
56580,27,average,anything,1,1,73.0,m,no
56581,29,average,anything,1,0,70.0,m,no
56582,23,average,anything,0,0,69.0,m,no
56583,44,average,anything,1,1,62.0,f,no
56584,20,fit,anything,1,0,63.0,f,yes
56585,31,fit,anything,1,0,73.0,m,no
56586,24,fit,anything,1,0,75.0,m,yes
56587,27,unknown,anything,1,0,65.0,f,no
56588,31,larger,anything,1,0,63.0,f,yes
56589,34,average,anything,1,0,72.0,m,no
56590,36,larger,anything,1,0,71.0,f,no
56591,36,fit,anything,1,0,72.0,m,no
56592,37,larger,anything,0,0,70.0,m,no
56593,34,larger,anything,1,0,73.0,m,no
56594,36,fit,vegetarian,1,0,71.0,m,no
56595,38,average,anything,1,0,68.0,m,no
56596,23,average,anything,1,1,62.0,f,yes
56597,31,unknown,anything,2,0,66.0,m,yes
56598,47,larger,anything,2,0,70.0,m,no
56599,25,fit,vegetarian,2,0,64.0,f,yes
56600,27,fit,anything,1,0,67.0,f,no
56601,38,average,anything,1,0,65.0,f,no
56602,27,larger,anything,1,0,60.0,f,no
56603,28,fit,other,2,0,72.0,m,yes
56604,25,unknown,anything,1,0,67.0,f,no
56605,23,larger,anything,1,0,65.0,f,no
56606,20,average,vegetarian,0,0,72.0,m,no
56607,44,fit,anything,1,0,74.0,m,no
56608,27,average,anything,1,0,74.0,m,yes
56609,28,larger,anything,1,0,66.0,f,no
56610,29,larger,anything,1,0,63.0,f,no
56611,31,fit,anything,1,0,63.0,f,no
56612,43,fit,anything,1,0,77.0,m,no
56613,33,average,vegetarian,1,0,71.0,m,yes
56614,32,fit,anything,1,0,72.0,m,no
56615,29,fit,anything,1,0,67.0,m,yes
56616,32,fit,anything,1,0,72.0,m,no
56617,33,fit,vegetarian,1,0,72.0,m,no
56618,27,average,anything,1,0,66.0,f,no
56619,26,unknown,other,1,0,62.0,f,no
56620,39,average,anything,1,0,71.0,m,no
56621,29,fit,anything,1,0,66.0,m,no
56622,28,fit,anything,1,0,64.0,f,no
56623,32,larger,anything,1,0,61.0,f,yes
56624,44,fit,anything,1,0,67.0,m,no
56625,26,larger,anything,1,1,68.0,m,no
56626,19,average,anything,1,0,67.0,f,no
56627,25,fit,anything,1,0,72.0,m,no
56628,31,fit,anything,1,0,62.0,f,yes
56629,26,unknown,vegetarian,1,0,65.0,f,no
56630,26,fit,anything,1,0,67.0,m,no
56631,42,average,other,0,1,63.0,f,no
56632,32,average,anything,1,0,66.0,f,no
56633,33,fit,anything,0,0,64.0,m,no
56634,26,fit,anything,1,0,67.0,f,no
56635,35,average,anything,1,0,68.0,f,no
56636,30,fit,anything,1,0,65.0,f,no
56637,25,unknown,vegetarian,1,0,67.0,f,no
56638,31,fit,anything,1,0,71.0,m,no
56639,54,unknown,anything,1,0,68.0,f,no
56640,46,average,anything,1,0,75.0,m,no
56641,26,average,anything,1,0,72.0,m,no
56642,25,unknown,anything,1,0,64.0,f,no
56643,36,average,vegan,1,0,70.0,f,yes
56644,25,average,anything,1,0,65.0,m,no
56645,49,average,anything,1,1,70.0,m,no
56646,24,larger,anything,1,0,69.0,m,no
56647,31,larger,anything,1,0,64.0,f,no
56648,38,fit,anything,1,0,73.0,m,no
56649,53,average,anything,1,0,69.0,f,no
56650,23,fit,anything,2,1,70.0,m,yes
56651,33,average,vegetarian,2,1,71.0,m,yes
56652,24,unknown,anything,1,1,69.0,m,yes
56653,35,unknown,anything,1,0,65.0,f,no
56654,24,average,vegetarian,1,0,62.0,f,yes
56655,42,average,anything,1,0,72.0,m,no
56656,27,unknown,anything,1,0,67.0,f,no
56657,32,average,anything,1,0,70.0,m,no
56658,33,fit,anything,1,0,70.0,m,yes
56659,59,fit,anything,1,0,72.0,m,no
56660,30,fit,anything,2,0,72.0,m,yes
56661,25,larger,anything,1,1,72.0,m,no
56662,26,unknown,anything,1,0,63.0,f,no
56663,32,fit,anything,1,0,64.0,f,no
56664,26,fit,anything,1,1,72.0,m,no
56665,32,fit,anything,1,0,69.0,f,no
56666,34,average,anything,1,0,62.0,f,no
56667,24,unknown,anything,2,0,70.0,f,yes
56668,21,fit,anything,1,0,71.0,f,no
56669,25,fit,anything,1,0,72.0,m,no
56670,25,fit,vegetarian,1,0,72.0,m,no
56671,27,average,anything,1,1,71.0,m,no
56672,35,average,anything,1,0,65.0,f,no
56673,36,unknown,anything,1,0,63.0,f,no
56674,28,average,anything,1,0,67.0,f,no
56675,27,fit,anything,1,0,68.0,m,no
56676,21,average,anything,1,0,70.0,m,no
56677,30,average,anything,1,0,66.0,f,no
56678,35,larger,anything,1,0,67.0,f,no
56679,25,average,anything,2,0,66.0,f,no
56680,33,average,anything,1,0,61.0,f,no
56681,25,fit,anything,1,0,72.0,m,no
56682,33,fit,other,1,1,69.0,m,no
56683,34,average,anything,1,0,67.0,m,no
56684,33,average,anything,1,0,66.0,f,no
56685,25,average,anything,1,0,71.0,m,no
56686,27,unknown,anything,1,0,62.0,f,no
56687,65,fit,vegetarian,1,0,63.0,f,no
56688,38,average,anything,1,0,70.0,m,no
56689,30,average,anything,1,1,63.0,f,yes
56690,30,larger,anything,1,0,69.0,f,no
56691,28,fit,anything,1,1,73.0,m,no
56692,35,fit,anything,1,0,66.0,f,no
56693,22,fit,vegetarian,1,0,73.0,m,no
56694,49,average,anything,2,0,68.0,m,no
56695,25,average,anything,1,2,71.0,m,yes
56696,27,fit,vegetarian,1,0,72.0,m,yes
56697,28,average,anything,1,0,60.0,f,no
56698,30,average,anything,1,0,65.0,f,yes
56699,36,fit,anything,0,0,71.0,m,no
56700,33,unknown,anything,1,0,67.0,m,no
56701,27,average,anything,2,0,72.0,m,no
56702,57,fit,anything,1,0,65.0,f,no
56703,30,larger,anything,1,0,63.0,f,no
56704,30,average,anything,1,0,67.0,f,no
56705,34,average,anything,1,0,66.0,f,no
56706,26,fit,anything,1,1,70.0,m,yes
56707,19,fit,anything,0,0,70.0,m,no
56708,26,fit,anything,1,0,68.0,m,no
56709,45,average,anything,1,0,64.0,f,no
56710,31,average,anything,1,0,70.0,m,no
56711,24,average,vegetarian,1,1,69.0,f,no
56712,19,fit,anything,1,0,73.0,m,yes
56713,27,average,anything,1,0,65.0,m,no
56714,22,average,anything,1,1,65.0,f,no
56715,24,average,anything,0,0,67.0,m,no
56716,22,average,anything,1,1,72.0,m,no
56717,25,larger,anything,1,0,66.0,f,no
56718,20,larger,anything,1,0,68.0,f,no
56719,30,fit,anything,1,0,66.0,m,yes
56720,31,fit,anything,1,0,68.0,m,no
56721,22,fit,other,0,0,76.0,m,no
56722,37,fit,anything,1,0,71.0,m,no
56723,26,fit,anything,1,0,65.0,f,no
56724,32,fit,anything,2,0,70.0,m,no
56725,27,fit,anything,0,0,71.0,m,no
56726,34,fit,vegetarian,1,0,66.0,f,no
56727,52,larger,anything,1,0,59.0,f,no
56728,42,fit,anything,1,0,69.0,m,no
56729,23,average,anything,1,0,68.0,m,yes
56730,40,fit,anything,1,1,63.0,f,no
56731,34,average,vegetarian,1,0,63.0,f,no
56732,41,fit,anything,1,0,69.0,m,no
56733,43,fit,other,1,0,71.0,m,no
56734,28,fit,anything,1,0,70.0,m,no
56735,19,average,anything,1,0,70.0,m,yes
56736,23,unknown,vegan,2,0,72.0,m,no
56737,34,unknown,anything,1,0,72.0,m,no
56738,21,average,anything,1,1,69.0,m,yes
56739,63,average,anything,1,0,74.0,m,no
56740,51,fit,anything,1,0,72.0,m,no
56741,21,fit,anything,1,0,62.0,f,no
56742,26,average,anything,1,0,67.0,m,no
56743,30,average,anything,1,1,70.0,m,yes
56744,33,average,anything,1,0,66.0,f,yes
56745,24,larger,anything,1,1,63.0,f,no
56746,25,average,anything,1,0,67.0,f,no
56747,24,average,anything,1,0,60.0,f,no
56748,32,larger,anything,1,0,72.0,f,no
56749,59,larger,anything,1,0,65.0,f,no
56750,30,average,anything,1,0,64.0,f,no
56751,33,fit,vegetarian,1,0,67.0,f,no
56752,30,fit,anything,1,0,66.0,m,no
56753,25,fit,anything,1,0,74.0,m,no
56754,26,average,anything,1,0,67.0,m,no
56755,27,average,anything,1,0,71.0,m,yes
56756,30,average,anything,1,1,74.0,m,no
56757,30,unknown,vegetarian,0,0,60.0,f,no
56758,32,average,anything,1,0,68.0,m,no
56759,30,unknown,anything,1,0,66.0,f,yes
56760,26,fit,anything,1,0,71.0,m,no
56761,27,fit,anything,1,0,71.0,m,no
56762,30,average,vegetarian,1,1,65.0,f,no
56763,25,unknown,anything,1,0,66.0,f,no
56764,32,unknown,anything,1,1,63.0,f,no
56765,28,fit,anything,2,1,74.0,m,no
56766,26,fit,vegetarian,1,0,63.0,f,no
56767,28,fit,anything,1,0,72.0,m,no
56768,29,fit,anything,1,0,72.0,m,no
56769,22,average,vegetarian,1,1,68.0,f,yes
56770,27,fit,anything,1,0,68.0,m,no
56771,31,fit,anything,1,0,69.0,f,no
56772,36,larger,anything,1,1,73.0,m,no
56773,29,average,anything,1,0,73.0,m,no
56774,60,average,other,1,0,65.0,f,no
56775,41,fit,anything,1,0,70.0,m,no
56776,26,fit,anything,1,0,71.0,m,no
56777,25,unknown,anything,1,0,67.0,f,no
56778,36,unknown,anything,2,1,73.0,m,no
56779,26,larger,anything,2,0,65.0,f,no
56780,22,larger,anything,1,0,73.0,m,yes
56781,21,unknown,anything,1,0,71.0,m,no
56782,23,unknown,anything,1,0,64.0,f,no
56783,34,fit,anything,1,0,69.0,m,no
56784,23,larger,vegetarian,1,0,65.0,f,no
56785,23,unknown,anything,2,1,70.0,f,yes
56786,30,fit,vegetarian,1,0,66.0,f,no
56787,35,fit,anything,1,0,66.0,f,no
56788,37,average,anything,1,1,66.0,m,no
56789,42,average,anything,1,0,67.0,f,no
56790,30,larger,anything,1,0,64.0,f,no
56791,28,fit,anything,1,0,65.0,f,no
56792,25,average,anything,1,1,73.0,m,yes
56793,33,larger,anything,2,1,66.0,f,yes
56794,26,fit,vegetarian,1,1,62.0,f,yes
56795,27,fit,anything,1,0,69.0,m,no
56796,28,fit,anything,1,0,67.0,m,no
56797,32,average,anything,0,0,72.0,m,no
56798,42,average,anything,1,0,68.0,m,yes
56799,35,average,anything,1,0,68.0,m,no
56800,29,fit,anything,1,0,70.0,m,no
56801,21,fit,anything,1,0,74.0,m,no
56802,25,fit,anything,2,0,72.0,m,no
56803,24,fit,anything,1,0,71.0,m,no
56804,31,average,anything,1,2,69.0,m,yes
56805,25,average,anything,1,0,71.0,m,no
56806,26,fit,anything,1,0,68.0,m,no
56807,24,average,anything,1,1,74.0,m,no
56808,29,fit,anything,1,0,62.0,f,no
56809,35,fit,anything,1,0,67.0,f,no
56810,28,fit,anything,1,0,73.0,m,no
56811,30,average,anything,1,0,62.0,f,no
56812,37,fit,anything,1,0,68.0,m,no
56813,27,fit,anything,1,0,63.0,f,no
56814,37,average,anything,1,0,70.0,m,no
56815,29,fit,anything,1,0,70.0,m,no
56816,23,average,anything,1,0,69.0,f,no
56817,29,average,anything,1,0,70.0,m,no
56818,48,fit,vegetarian,1,0,76.0,m,no
56819,38,average,anything,1,0,65.0,f,yes
56820,46,larger,anything,1,0,66.0,f,no
56821,30,fit,anything,1,0,67.0,m,yes
56822,42,fit,anything,1,0,68.0,f,no
56823,29,fit,anything,1,0,62.0,f,no
56824,30,unknown,anything,1,0,70.0,m,no
56825,26,average,anything,1,0,72.0,m,no
56826,51,fit,vegetarian,1,0,73.0,m,no
56827,38,average,vegetarian,1,0,67.0,f,no
56828,25,fit,anything,1,0,71.0,m,no
56829,38,average,anything,1,0,71.0,m,no
56830,26,fit,anything,1,1,76.0,m,yes
56831,43,fit,vegan,1,1,66.0,f,no
56832,38,fit,anything,1,0,65.0,f,no
56833,42,fit,anything,2,0,71.0,m,no
56834,35,average,anything,1,0,72.0,m,yes
56835,33,fit,anything,1,0,65.0,m,no
56836,26,fit,anything,1,0,72.0,f,no
56837,25,fit,anything,1,0,69.0,m,no
56838,34,fit,anything,1,0,64.0,f,yes
56839,31,average,anything,1,1,70.0,m,no
56840,29,fit,anything,1,0,61.0,f,no
56841,36,fit,anything,1,0,73.0,m,yes
56842,34,fit,other,0,0,69.0,f,no
56843,35,fit,anything,1,0,67.0,m,no
56844,24,fit,other,1,0,72.0,m,no
56845,23,unknown,anything,1,0,72.0,m,no
56846,20,average,anything,1,0,74.0,m,yes
56847,25,fit,anything,1,0,67.0,f,no
56848,21,average,anything,1,1,68.0,f,no
56849,43,fit,anything,1,0,66.0,f,no
56850,24,unknown,anything,1,0,67.0,f,yes
56851,29,fit,anything,1,0,65.0,f,no
56852,22,larger,anything,1,0,64.0,f,no
56853,28,fit,anything,1,0,70.0,m,no
56854,49,fit,anything,1,0,68.0,m,no
56855,37,fit,anything,1,0,66.0,f,no
56856,42,average,anything,1,0,74.0,m,no
56857,24,fit,anything,1,1,70.0,m,no
56858,44,larger,anything,1,0,65.0,f,no
56859,43,fit,anything,1,1,68.0,m,no
56860,28,fit,anything,1,0,74.0,m,no
56861,37,unknown,anything,2,1,72.0,m,no
56862,33,average,anything,1,0,71.0,m,no
56863,40,average,anything,1,1,72.0,m,no
56864,46,fit,anything,1,0,70.0,m,no
56865,24,larger,anything,1,0,64.0,f,no
56866,57,fit,anything,1,1,67.0,f,no
56867,23,fit,anything,2,0,74.0,m,yes
56868,40,fit,anything,1,0,69.0,m,no
56869,22,average,anything,1,0,62.0,f,yes
56870,38,fit,anything,1,0,64.0,f,no
56871,21,average,anything,1,0,64.0,f,yes
56872,23,fit,anything,1,0,69.0,m,no
56873,50,fit,anything,0,0,64.0,f,no
56874,32,fit,anything,1,0,72.0,m,no
56875,30,average,anything,1,1,72.0,m,no
56876,35,average,anything,1,0,68.0,m,no
56877,26,unknown,anything,1,1,62.0,f,yes
56878,32,fit,anything,1,0,70.0,m,no
56879,24,fit,anything,1,0,66.0,m,no
56880,27,fit,anything,1,0,71.0,m,no
56881,30,larger,anything,1,0,64.0,f,yes
56882,24,larger,anything,1,0,62.0,f,no
56883,18,larger,anything,1,0,66.0,f,no
56884,37,average,anything,1,0,68.0,f,yes
56885,28,average,anything,1,0,70.0,m,no
56886,28,average,anything,1,0,68.0,m,no
56887,45,unknown,anything,1,0,72.0,m,no
56888,52,average,anything,1,0,72.0,m,no
56889,27,fit,anything,1,0,74.0,m,no
56890,22,larger,anything,2,0,63.0,f,no
56891,21,average,vegetarian,2,1,67.0,f,no
56892,30,fit,anything,1,0,69.0,m,no
56893,34,fit,anything,1,0,71.0,m,no
56894,42,average,anything,0,0,66.0,f,yes
56895,31,average,anything,2,0,64.0,f,no
56896,37,fit,anything,1,0,70.0,m,no
56897,27,fit,anything,1,0,71.0,m,no
56898,27,average,anything,1,0,69.0,m,no
56899,43,fit,anything,1,0,68.0,m,no
56900,27,fit,anything,1,0,78.0,m,no
56901,41,fit,vegan,1,0,70.0,m,no
56902,26,fit,anything,1,1,73.0,m,no
56903,19,fit,anything,1,0,65.0,f,no
56904,20,fit,anything,1,0,66.0,f,no
56905,28,larger,anything,1,0,63.0,f,no
56906,25,fit,anything,1,0,67.0,f,no
56907,28,average,anything,1,0,68.0,m,no
56908,29,average,anything,1,1,64.0,f,no
56909,21,average,anything,1,1,67.0,m,no
56910,22,fit,anything,1,1,71.0,m,no
56911,21,average,anything,1,0,69.0,m,no
56912,26,average,anything,1,0,68.0,m,no
56913,34,larger,vegetarian,1,0,68.0,f,yes
56914,34,fit,anything,1,0,69.0,m,yes
56915,35,larger,anything,1,0,75.0,m,no
56916,25,fit,other,1,0,70.0,m,no
56917,32,fit,anything,2,0,65.0,f,yes
56918,60,fit,anything,0,0,73.0,m,no
56919,37,average,anything,1,0,70.0,m,no
56920,28,average,vegetarian,1,0,60.0,f,no
56921,25,fit,anything,1,0,66.0,m,no
56922,39,average,anything,0,0,66.0,m,no
56923,38,fit,anything,1,0,71.0,m,no
56924,28,average,anything,1,1,70.0,m,yes
56925,23,average,anything,1,0,68.0,f,no
56926,27,average,anything,1,0,62.0,f,no
56927,24,average,anything,1,0,66.0,f,no
56928,40,average,anything,1,0,63.0,f,no
56929,30,average,anything,1,1,67.0,f,no
56930,33,average,anything,0,1,64.0,f,yes
56931,31,unknown,other,1,0,84.0,m,no
56932,25,average,anything,1,1,69.0,f,no
56933,27,average,anything,1,0,66.0,m,no
56934,22,unknown,anything,1,1,64.0,f,yes
56935,27,fit,anything,2,0,72.0,m,no
56936,22,fit,anything,1,0,67.0,m,no
56937,28,fit,anything,1,0,67.0,m,no
56938,32,average,anything,1,1,67.0,f,no
56939,30,fit,anything,1,0,64.0,f,no
56940,21,larger,anything,0,0,69.0,f,no
56941,34,average,anything,1,0,68.0,m,no
56942,24,average,anything,1,0,72.0,m,no
56943,25,average,anything,1,1,72.0,f,no
56944,51,unknown,anything,2,0,63.0,f,no
56945,26,fit,anything,2,1,72.0,m,no
56946,25,average,anything,1,0,74.0,m,no
56947,37,fit,anything,1,0,72.0,m,no
56948,35,fit,anything,1,0,70.0,m,yes
56949,33,average,vegan,1,0,73.0,f,no
56950,28,larger,anything,1,0,61.0,f,no
56951,31,fit,anything,1,0,62.0,f,no
56952,36,larger,anything,1,0,64.0,f,no
56953,25,larger,anything,1,0,64.0,f,yes
56954,20,average,kosher,1,1,70.0,f,yes
56955,39,average,anything,2,0,64.0,f,no
56956,23,average,anything,1,0,63.0,f,yes
56957,19,larger,anything,1,0,62.0,f,no
56958,36,larger,anything,1,0,61.0,f,no
56959,23,larger,anything,1,0,69.0,f,no
56960,30,fit,anything,1,0,69.0,f,no
56961,37,fit,anything,1,0,66.0,m,no
56962,35,fit,anything,1,0,64.0,f,no
56963,21,unknown,anything,1,0,65.0,f,no
56964,27,average,anything,1,0,62.0,f,no
56965,28,unknown,anything,1,0,69.0,f,no
56966,34,unknown,anything,1,0,68.0,f,yes
56967,25,larger,anything,1,0,67.0,f,no
56968,29,fit,anything,1,0,74.0,m,no
56969,32,fit,anything,1,0,67.0,m,no
56970,23,average,vegetarian,1,0,70.0,m,no
56971,37,fit,anything,2,1,74.0,m,no
56972,52,average,anything,0,0,64.0,f,no
56973,35,fit,anything,1,0,72.0,m,no
56974,42,fit,anything,1,0,64.0,f,no
56975,59,fit,anything,1,0,64.0,f,no
56976,27,average,anything,1,1,68.0,f,no
56977,31,fit,anything,1,0,69.0,f,no
56978,41,average,anything,1,0,65.0,f,no
56979,40,unknown,anything,1,0,66.0,f,no
56980,25,average,anything,2,1,63.0,f,no
56981,38,fit,anything,1,0,62.0,f,no
56982,35,average,anything,1,0,63.0,f,no
56983,31,average,anything,1,0,72.0,m,no
56984,27,average,anything,1,0,66.0,f,no
56985,27,fit,anything,1,0,72.0,m,no
56986,62,average,anything,0,0,67.0,m,no
56987,32,fit,anything,2,2,73.0,m,yes
56988,32,unknown,anything,1,0,66.0,m,no
56989,32,average,anything,1,0,71.0,m,no
56990,31,average,anything,1,0,72.0,m,no
56991,28,average,anything,2,1,70.0,m,no
56992,30,average,anything,1,0,62.0,f,no
56993,36,unknown,anything,1,1,61.0,f,no
56994,30,average,anything,1,0,65.0,f,no
56995,39,unknown,anything,1,1,64.0,f,yes
56996,27,unknown,anything,1,0,60.0,f,no
56997,24,fit,anything,1,0,62.0,f,no
56998,40,average,anything,1,0,65.0,f,no
56999,22,fit,anything,1,0,68.0,m,yes
57000,41,larger,vegetarian,1,0,67.0,f,no
57001,22,average,anything,1,1,63.0,m,no
57002,29,average,anything,1,0,75.0,m,no
57003,63,larger,anything,2,0,63.0,f,no
57004,19,average,anything,1,0,61.0,f,yes
57005,69,larger,anything,2,0,63.0,f,no
57006,29,larger,anything,1,0,66.0,f,no
57007,36,fit,anything,1,0,74.0,m,yes
57008,25,average,anything,1,0,68.0,f,no
57009,30,unknown,anything,1,0,69.0,m,no
57010,24,average,anything,1,0,62.0,f,yes
57011,27,average,anything,2,0,71.0,m,no
57012,28,fit,anything,1,1,77.0,m,no
57013,47,average,anything,1,0,68.0,m,no
57014,25,average,anything,1,0,71.0,m,no
57015,29,larger,anything,2,0,64.0,f,no
57016,28,average,anything,2,0,62.0,f,no
57017,22,fit,anything,0,0,64.0,f,no
57018,31,average,anything,0,0,67.0,f,no
57019,25,average,anything,2,0,78.0,m,no
57020,28,average,anything,2,0,71.0,m,no
57021,47,fit,anything,1,0,65.0,f,no
57022,31,fit,anything,2,0,76.0,m,no
57023,30,average,anything,1,1,65.0,f,no
57024,23,larger,anything,1,0,69.0,f,no
57025,22,average,anything,1,0,67.0,f,no
57026,34,unknown,anything,1,0,60.0,f,no
57027,29,average,anything,1,0,71.0,m,yes
57028,33,average,anything,1,0,74.0,m,no
57029,46,larger,anything,1,0,65.0,f,yes
57030,35,average,anything,2,1,65.0,f,no
57031,36,average,other,1,1,67.0,f,no
57032,20,fit,anything,1,0,70.0,m,yes
57033,29,average,anything,1,1,65.0,m,no
57034,28,average,vegetarian,1,0,60.0,f,no
57035,35,average,anything,1,0,65.0,f,no
57036,26,fit,anything,1,0,69.0,m,no
57037,38,average,anything,1,0,64.0,f,no
57038,37,fit,anything,1,1,64.0,f,yes
57039,31,fit,anything,1,0,68.0,f,no
57040,33,larger,anything,1,0,70.0,m,yes
57041,21,fit,anything,1,0,71.0,m,yes
57042,25,fit,anything,2,0,70.0,m,no
57043,25,average,anything,1,0,70.0,m,no
57044,24,fit,anything,1,0,63.0,f,no
57045,24,unknown,anything,1,1,65.0,f,no
57046,61,average,vegetarian,0,0,65.0,f,no
57047,25,fit,anything,1,0,67.0,m,no
57048,31,unknown,anything,1,0,70.0,m,no
57049,40,average,anything,1,1,70.0,m,no
57050,23,average,anything,1,1,70.0,m,no
57051,23,average,anything,1,0,67.0,f,no
57052,29,fit,anything,1,0,69.0,m,no
57053,59,fit,anything,0,0,76.0,m,yes
57054,23,average,anything,1,0,66.0,f,no
57055,35,fit,anything,1,0,66.0,m,no
57056,50,fit,anything,2,1,72.0,m,no
57057,56,average,other,0,0,73.0,m,no
57058,49,fit,anything,1,0,70.0,m,no
57059,33,average,vegetarian,1,0,71.0,m,yes
57060,64,average,anything,1,0,70.0,m,no
57061,29,fit,anything,1,0,72.0,m,yes
57062,25,larger,vegetarian,2,1,71.0,f,no
57063,21,larger,anything,1,0,66.0,f,no
57064,28,unknown,anything,1,0,69.0,f,no
57065,31,unknown,anything,1,0,67.0,f,no
57066,21,average,anything,1,1,63.0,f,yes
57067,28,fit,vegetarian,1,0,68.0,f,no
57068,42,average,anything,1,0,70.0,f,yes
57069,26,average,vegetarian,1,0,66.0,f,yes
57070,23,fit,anything,1,0,64.0,f,no
57071,60,average,anything,1,0,64.0,f,no
57072,37,fit,anything,2,0,74.0,m,no
57073,48,fit,anything,1,0,74.0,m,no
57074,24,unknown,anything,1,0,65.0,f,no
57075,20,average,anything,1,0,62.0,f,no
57076,21,larger,anything,1,2,62.0,f,no
57077,30,unknown,anything,1,1,65.0,f,no
57078,30,fit,anything,1,0,68.0,m,no
57079,39,larger,other,1,0,66.0,f,no
57080,24,fit,anything,1,0,73.0,m,no
57081,28,average,anything,1,0,70.0,m,no
57082,33,fit,anything,2,0,69.0,f,no
57083,45,fit,anything,1,0,65.0,f,no
57084,24,fit,anything,1,0,66.0,f,no
57085,29,fit,anything,1,0,63.0,f,no
57086,35,average,anything,1,0,65.0,f,no
57087,36,fit,anything,1,0,69.0,f,no
57088,25,larger,anything,1,0,66.0,f,no
57089,31,average,anything,1,0,65.0,f,no
57090,27,average,anything,1,0,63.0,f,no
57091,30,average,anything,1,0,68.0,m,no
57092,32,average,anything,1,0,73.0,m,no
57093,25,fit,anything,1,1,70.0,m,yes
57094,33,average,anything,1,1,73.0,m,no
57095,33,unknown,vegan,1,1,65.0,f,yes
57096,26,fit,anything,1,0,72.0,m,no
57097,30,unknown,vegetarian,1,0,66.0,m,no
57098,29,average,anything,1,0,71.0,m,no
57099,28,fit,anything,1,0,71.0,m,no
57100,32,fit,anything,2,2,74.0,m,yes
57101,33,average,anything,2,0,66.0,m,no
57102,25,fit,anything,1,0,72.0,m,yes
57103,35,average,anything,1,0,69.0,m,no
57104,41,fit,vegetarian,0,0,65.0,f,no
57105,34,larger,other,0,0,71.0,m,no
57106,39,average,vegetarian,1,0,66.0,f,no
57107,34,fit,vegetarian,1,0,63.0,f,no
57108,31,fit,anything,1,1,70.0,m,no
57109,25,average,anything,2,0,69.0,f,yes
57110,51,fit,anything,1,0,71.0,m,no
57111,28,average,anything,2,0,62.0,f,no
57112,34,fit,anything,1,0,73.0,m,no
57113,33,larger,anything,1,0,68.0,m,yes
57114,22,fit,anything,1,0,75.0,m,no
57115,28,fit,anything,1,0,70.0,m,no
57116,24,fit,anything,1,1,67.0,m,no
57117,31,fit,anything,1,0,70.0,m,no
57118,24,fit,anything,1,0,69.0,m,no
57119,33,fit,anything,1,0,73.0,m,no
57120,26,larger,anything,1,0,71.0,m,yes
